donation_id,donor_id,campaign_id,donation_date,amount,method,status
DON02380,D0643,CAMP023,2022-02-05,3225.87,Online,Completed
DON02381,D0467,CAMP015,2021-06-17,1557.74,Credit Card,Refunded
DON02382,D0581,CAMP023,2024-04-26,417.56,Check,Refunded
DON02383,D0640,CAMP011,2020-12-18,1437.08,Online,Failed
DON02384,D0410,CAMP008,2025-02-02,3688.91,Check,Refunded
DON02385,D0543,CAMP024,2023-09-23,1653.49,Online,Failed
DON02386,D0336,CAMP003,2024-08-20,1578.15,Check,Failed
DON02387,D0214,CAMP008,2023-10-15,2911.0,Online,Refunded
DON02388,D0147,CAMP020,2024-10-16,300.93,Credit Card,Completed
DON02389,D0834,CAMP004,2023-10-21,631.92,Cash,Refunded
DON02390,D0150,CAMP023,2024-11-11,1695.79,Credit Card,Completed
DON02391,D0862,CAMP013,2023-12-22,1232.22,Online,Completed
DON02392,D0014,CAMP007,2022-01-06,3972.68,Online,Failed
DON02393,D0605,CAMP024,2022-02-25,657.72,Credit Card,Completed
DON02394,D0562,CAMP023,2020-07-21,3076.16,Cash,Failed
DON02395,D0225,CAMP017,2022-10-11,2203.07,Check,Refunded
DON02396,D0631,CAMP007,2024-08-21,1225.99,Online,Refunded
DON02397,D0132,CAMP019,2022-03-02,2037.25,Check,Completed
DON02398,D0970,CAMP014,2024-12-15,2726.57,Check,Completed
DON02399,D0766,CAMP008,2025-03-15,1581.6,Check,Failed
DON02400,D0075,CAMP007,2021-06-22,1802.8,Credit Card,Completed
DON02401,D0382,CAMP005,2021-06-11,3424.39,Cash,Failed
DON02402,D0661,CAMP009,2024-08-17,1892.6,Cash,Refunded
DON02403,D0221,CAMP002,2021-09-21,699.25,Credit Card,Completed
DON02404,D0559,CAMP004,2024-12-15,555.19,Credit Card,Failed
DON02405,D0475,CAMP017,2021-12-25,1455.85,Credit Card,Failed
DON02406,D0128,CAMP005,2023-05-07,2421.63,Check,Failed
DON02407,D0649,CAMP002,2022-06-19,452.56,Check,Completed
DON02408,D0001,CAMP021,2025-01-11,1624.55,Credit Card,Failed
DON02409,D0253,CAMP012,2023-10-03,737.32,Cash,Failed
DON02410,D0812,CAMP015,2021-01-05,1950.22,Credit Card,Refunded
DON02411,D0781,CAMP012,2023-06-30,2755.52,Online,Completed
DON02412,D0940,CAMP007,2021-12-03,649.14,Check,Completed
DON02413,D0516,CAMP011,2023-07-01,411.09,Credit Card,Failed
DON02414,D0791,CAMP019,2024-11-03,2971.83,Credit Card,Refunded
DON02415,D0192,CAMP008,2020-07-22,4627.29,Cash,Failed
DON02416,D0665,CAMP007,2022-03-24,1228.35,Check,Failed
DON02417,D0689,CAMP021,2021-05-28,1510.33,Cash,Failed
DON02418,D0843,CAMP003,2022-10-20,3016.23,Online,Refunded
DON02419,D0640,CAMP020,2021-03-07,3193.52,Online,Refunded
DON02420,D0825,CAMP021,2022-04-02,3176.87,Cash,Refunded
DON02421,D0993,CAMP010,2022-02-13,3001.46,Check,Completed
DON02422,D0626,CAMP023,2024-08-10,2005.07,Online,Failed
DON02423,D0122,CAMP002,2023-03-29,2450.21,Credit Card,Failed
DON02424,D0990,CAMP007,2024-08-30,502.49,Credit Card,Completed
DON02425,D0106,CAMP021,2020-06-25,3703.29,Check,Refunded
DON02426,D0053,CAMP004,2024-08-30,1472.31,Credit Card,Failed
DON02427,D0747,CAMP002,2024-07-21,421.12,Online,Failed
DON02428,D0382,CAMP002,2022-06-30,4738.23,Credit Card,Refunded
DON02429,D0703,CAMP008,2021-10-15,1105.36,Online,Failed
DON02430,D0355,CAMP013,2021-02-06,3195.25,Cash,Refunded
DON02431,D0646,CAMP021,2021-06-22,3526.26,Credit Card,Refunded
DON02432,D0445,CAMP007,2024-04-04,1241.5,Check,Completed
DON02433,D0454,CAMP010,2023-05-10,1043.1,Check,Completed
DON02434,D0683,CAMP019,2022-05-06,4662.67,Credit Card,Completed
DON02435,D0142,CAMP016,2020-12-26,2600.88,Credit Card,Refunded
DON02436,D0552,CAMP015,2023-03-23,1802.34,Cash,Refunded
DON02437,D0977,CAMP005,2022-02-18,2244.68,Check,Refunded
DON02438,D0853,CAMP002,2023-11-04,98.78,Credit Card,Failed
DON02439,D0234,CAMP022,2024-01-03,1497.88,Cash,Completed
DON02440,D0946,CAMP008,2021-06-29,2930.29,Check,Failed
DON02441,D0234,CAMP021,2025-01-10,1567.0,Cash,Refunded
DON02442,D0873,CAMP022,2025-05-22,1199.78,Online,Failed
DON02443,D0871,CAMP012,2025-04-29,4238.03,Cash,Refunded
DON02444,D0095,CAMP004,2023-01-19,2279.47,Check,Refunded
DON02445,D0636,CAMP007,2022-07-04,878.63,Check,Completed
DON02446,D0694,CAMP025,2024-11-08,804.52,Check,Failed
DON02447,D0638,CAMP024,2021-03-21,3306.75,Credit Card,Failed
DON02448,D0495,CAMP005,2023-06-12,730.72,Cash,Completed
DON02449,D0246,CAMP002,2022-02-16,2247.37,Check,Completed
DON02450,D0362,CAMP017,2021-04-24,199.82,Credit Card,Failed
DON02451,D0323,CAMP012,2024-08-03,4416.09,Credit Card,Refunded
DON02452,D0882,CAMP019,2022-06-17,4916.81,Check,Refunded
DON02453,D0410,CAMP016,2021-08-10,4601.19,Credit Card,Refunded
DON02454,D0810,CAMP021,2024-03-06,3682.82,Online,Refunded
DON02455,D0728,CAMP010,2024-11-23,2904.64,Credit Card,Refunded
DON02456,D0824,CAMP011,2024-09-22,2936.81,Online,Refunded
DON02457,D0922,CAMP016,2021-04-05,757.5,Cash,Failed
DON02458,D0881,CAMP023,2025-03-29,2327.09,Cash,Refunded
DON02459,D0130,CAMP004,2024-05-27,3677.16,Cash,Completed
DON02460,D0169,CAMP010,2022-11-16,1200.22,Cash,Completed
DON02461,D0822,CAMP023,2021-02-15,1907.17,Online,Refunded
DON02462,D0673,CAMP005,2021-10-02,2945.21,Credit Card,Refunded
DON02463,D0743,CAMP016,2021-01-01,731.33,Credit Card,Failed
DON02464,D0463,CAMP003,2020-08-02,2994.03,Credit Card,Failed
DON02465,D0361,CAMP008,2024-10-24,1087.81,Cash,Failed
DON02466,D0489,CAMP018,2024-01-21,3492.71,Cash,Completed
DON02467,D0662,CAMP002,2022-03-27,489.92,Credit Card,Failed
DON02468,D0026,CAMP017,2025-04-03,3310.52,Credit Card,Refunded
DON02469,D0627,CAMP014,2020-10-01,3543.8,Credit Card,Completed
DON02470,D0746,CAMP019,2020-08-15,186.72,Cash,Completed
DON02471,D0569,CAMP006,2022-10-20,4047.6,Online,Completed
DON02472,D0010,CAMP021,2023-06-07,338.48,Cash,Failed
DON02473,D0907,CAMP004,2021-09-04,2056.88,Credit Card,Refunded
DON02474,D0748,CAMP008,2022-03-24,2351.46,Credit Card,Refunded
DON02475,D0175,CAMP013,2021-08-02,4690.14,Online,Completed
DON02476,D0781,CAMP001,2024-06-13,1420.82,Cash,Refunded
DON02477,D0392,CAMP024,2022-02-13,70.58,Credit Card,Completed
DON02478,D0249,CAMP021,2021-02-24,3675.7,Online,Completed
DON02479,D0562,CAMP011,2025-01-09,562.81,Online,Completed
DON02480,D0635,CAMP023,2024-09-14,1941.72,Credit Card,Failed
DON02481,D0077,CAMP010,2022-12-05,2426.45,Online,Completed
DON02482,D0792,CAMP019,2022-03-31,658.21,Cash,Refunded
DON02483,D0375,CAMP001,2023-01-23,3661.19,Credit Card,Completed
DON02484,D0842,CAMP022,2025-04-16,2432.4,Check,Failed
DON02485,D0499,CAMP019,2025-05-05,2133.92,Credit Card,Refunded
DON02486,D0894,CAMP013,2021-09-14,554.9,Check,Refunded
DON02487,D0010,CAMP009,2020-10-01,1591.79,Cash,Refunded
DON02488,D0085,CAMP005,2024-08-04,453.58,Credit Card,Completed
DON02489,D0899,CAMP016,2022-01-13,3453.4,Check,Completed
DON02490,D0785,CAMP025,2023-03-18,4129.65,Online,Refunded
DON02491,D0612,CAMP001,2020-11-22,2615.03,Credit Card,Completed
DON02492,D0230,CAMP005,2022-05-20,2445.63,Online,Failed
DON02493,D0052,CAMP011,2024-01-19,2236.87,Online,Failed
DON02494,D0575,CAMP009,2024-03-15,3090.0,Cash,Completed
DON02495,D0605,CAMP016,2024-01-19,1270.54,Credit Card,Refunded
DON02496,D0053,CAMP025,2025-01-21,3771.25,Cash,Completed
DON02497,D0677,CAMP010,2025-02-07,4790.01,Online,Refunded
DON02498,D0151,CAMP025,2025-03-27,3742.26,Online,Failed
DON02499,D0184,CAMP025,2024-12-11,4790.38,Credit Card,Refunded
DON02500,D0136,CAMP009,2021-10-13,933.32,Credit Card,Completed
DON02501,D0580,CAMP010,2023-03-22,3841.51,Check,Failed
DON02502,D0949,CAMP022,2022-08-01,3104.28,Online,Refunded
DON02503,D0205,CAMP010,2022-06-15,340.61,Credit Card,Completed
DON02504,D0733,CAMP004,2020-11-09,4343.02,Credit Card,Refunded
DON02505,D0621,CAMP018,2025-04-03,2969.88,Online,Failed
DON02506,D0133,CAMP024,2024-02-05,4567.0,Online,Refunded
DON02507,D0486,CAMP005,2022-07-31,4286.22,Online,Completed
DON02508,D0944,CAMP023,2022-12-14,1149.69,Cash,Refunded
DON02509,D0832,CAMP008,2024-06-30,608.3,Online,Refunded
DON02510,D0581,CAMP017,2020-08-15,728.95,Credit Card,Failed
DON02511,D0526,CAMP018,2023-04-05,1804.11,Check,Completed
DON02512,D0431,CAMP015,2021-11-21,3911.48,Cash,Failed
DON02513,D0639,CAMP018,2023-04-10,3547.28,Check,Failed
DON02514,D0584,CAMP008,2021-03-31,4748.04,Credit Card,Refunded
DON02515,D0485,CAMP009,2021-06-05,1917.15,Cash,Completed
DON02516,D0048,CAMP013,2023-10-25,2277.48,Credit Card,Refunded
DON02517,D0670,CAMP024,2022-12-31,3555.6,Check,Failed
DON02518,D0993,CAMP003,2023-05-19,2635.24,Online,Completed
DON02519,D0386,CAMP025,2024-08-24,1671.28,Online,Failed
DON02520,D0450,CAMP014,2023-02-21,3091.84,Check,Failed
DON02521,D0411,CAMP025,2022-07-03,3471.02,Check,Completed
DON02522,D0272,CAMP024,2024-08-03,2343.22,Online,Completed
DON02523,D0749,CAMP003,2021-04-19,4922.56,Check,Completed
DON02524,D0448,CAMP019,2021-07-09,1549.89,Cash,Refunded
DON02525,D0783,CAMP010,2020-12-28,1154.01,Cash,Completed
DON02526,D0857,CAMP024,2025-01-02,1927.91,Check,Completed
DON02527,D0353,CAMP010,2023-10-27,3758.72,Credit Card,Completed
DON02528,D0382,CAMP003,2021-12-26,586.38,Cash,Completed
DON02529,D0577,CAMP015,2025-05-02,3586.22,Check,Completed
DON02530,D0525,CAMP011,2021-03-15,66.72,Cash,Completed
DON02531,D0315,CAMP016,2022-04-04,3383.75,Online,Refunded
DON02532,D0455,CAMP020,2020-08-14,943.69,Credit Card,Refunded
DON02533,D0252,CAMP003,2021-05-05,4308.52,Check,Failed
DON02534,D0284,CAMP025,2023-06-25,3898.65,Credit Card,Refunded
DON02535,D0314,CAMP008,2020-12-26,3754.71,Check,Completed
DON02536,D0363,CAMP001,2025-04-14,1271.45,Credit Card,Refunded
DON02537,D0085,CAMP016,2023-04-11,4485.15,Check,Completed
DON02538,D0087,CAMP005,2024-08-22,4731.36,Online,Refunded
DON02539,D0517,CAMP006,2021-06-30,3870.81,Credit Card,Completed
DON02540,D0980,CAMP001,2021-02-02,213.98,Online,Failed
DON02541,D0842,CAMP002,2021-01-11,1014.61,Check,Completed
DON02542,D0500,CAMP020,2023-12-16,4284.67,Check,Failed
DON02543,D0604,CAMP012,2024-03-17,1729.9,Check,Failed
DON02544,D0054,CAMP021,2020-10-09,2958.3,Credit Card,Refunded
DON02545,D0921,CAMP008,2023-10-29,2727.74,Online,Failed
DON02546,D0019,CAMP011,2025-01-03,3648.95,Credit Card,Completed
DON02547,D0870,CAMP021,2023-05-28,585.77,Cash,Completed
DON02548,D0159,CAMP013,2021-02-05,3425.94,Online,Failed
DON02549,D0251,CAMP020,2021-05-27,4314.55,Check,Completed
DON02550,D0756,CAMP005,2021-05-05,659.03,Cash,Completed
DON02551,D0770,CAMP006,2020-12-02,2473.41,Online,Refunded
DON02552,D0109,CAMP019,2022-03-05,2379.76,Check,Refunded
DON02553,D0642,CAMP020,2024-06-08,4492.87,Online,Refunded
DON02554,D0931,CAMP020,2021-09-14,3394.62,Online,Failed
DON02555,D0697,CAMP011,2023-03-04,1789.71,Online,Refunded
DON02556,D0815,CAMP010,2022-12-31,2996.07,Check,Completed
DON02557,D0408,CAMP011,2023-02-09,1685.9,Cash,Refunded
DON02558,D0236,CAMP022,2024-07-14,1148.46,Credit Card,Refunded
DON02559,D0508,CAMP021,2022-08-26,2001.1,Cash,Refunded
DON02560,D0005,CAMP007,2023-05-22,2877.33,Online,Completed
DON02561,D0588,CAMP008,2021-07-01,634.17,Credit Card,Refunded
DON02562,D0285,CAMP008,2021-08-25,2400.29,Check,Completed
DON02563,D0761,CAMP002,2021-03-19,3026.14,Check,Failed
DON02564,D0809,CAMP014,2020-05-30,3441.35,Cash,Refunded
DON02565,D0319,CAMP011,2024-10-29,2570.2,Online,Failed
DON02566,D0595,CAMP014,2021-09-30,1122.83,Credit Card,Failed
DON02567,D0846,CAMP020,2022-10-12,4357.93,Cash,Refunded
DON02568,D0539,CAMP016,2020-12-19,3300.12,Online,Refunded
DON02569,D0027,CAMP002,2020-07-01,208.86,Cash,Completed
DON02570,D0115,CAMP021,2021-03-23,3448.23,Online,Refunded
DON02571,D0955,CAMP025,2023-12-18,4197.77,Online,Completed
DON02572,D0724,CAMP009,2020-09-22,545.66,Credit Card,Completed
DON02573,D0547,CAMP006,2023-03-03,3626.83,Cash,Completed
DON02574,D0289,CAMP024,2023-09-24,312.44,Credit Card,Refunded
DON02575,D0981,CAMP001,2022-10-08,4775.85,Online,Refunded
DON02576,D0799,CAMP025,2020-12-14,1194.54,Check,Completed
DON02577,D0712,CAMP022,2021-08-26,1236.04,Credit Card,Failed
DON02578,D0561,CAMP005,2023-12-04,3451.04,Cash,Failed
DON02579,D0434,CAMP007,2021-10-09,3197.09,Check,Refunded
DON02580,D0036,CAMP024,2022-06-28,4752.22,Credit Card,Refunded
DON02581,D0076,CAMP021,2020-06-04,1106.77,Cash,Failed
DON02582,D0608,CAMP001,2020-08-10,4983.54,Check,Failed
DON02583,D0982,CAMP002,2023-12-01,2261.93,Credit Card,Failed
DON02584,D0189,CAMP014,2024-01-12,2053.0,Cash,Failed
DON02585,D0773,CAMP015,2024-01-04,1659.86,Online,Refunded
DON02586,D0376,CAMP025,2025-03-01,4410.11,Cash,Failed
DON02587,D0108,CAMP008,2021-10-07,533.74,Online,Refunded
DON02588,D0562,CAMP009,2021-12-21,2748.66,Check,Completed
DON02589,D0445,CAMP025,2023-12-22,1257.43,Cash,Failed
DON02590,D0892,CAMP003,2024-10-24,4929.69,Cash,Refunded
DON02591,D0367,CAMP001,2022-02-11,3597.54,Online,Completed
DON02592,D0631,CAMP015,2025-01-14,3799.39,Cash,Refunded
DON02593,D0495,CAMP011,2020-11-15,3937.65,Online,Failed
DON02594,D0301,CAMP011,2024-06-17,2005.06,Cash,Completed
DON02595,D0723,CAMP019,2021-01-19,515.01,Check,Failed
DON02596,D0792,CAMP014,2022-09-14,3486.9,Check,Refunded
DON02597,D0462,CAMP022,2020-10-17,3206.9,Cash,Failed
DON02598,D0126,CAMP021,2020-12-02,4685.65,Online,Failed
DON02599,D0543,CAMP009,2024-07-23,2274.83,Cash,Failed
DON02600,D0708,CAMP021,2022-07-25,4477.87,Credit Card,Failed
DON02601,D0291,CAMP025,2024-10-11,3289.87,Online,Completed
DON02602,D0370,CAMP001,2025-02-03,3180.53,Credit Card,Failed
DON02603,D0466,CAMP023,2025-04-13,50.7,Check,Refunded
DON02604,D0448,CAMP016,2022-11-19,1688.04,Credit Card,Completed
DON02605,D0644,CAMP013,2021-02-11,2250.01,Online,Refunded
DON02606,D0521,CAMP007,2023-03-21,2997.87,Credit Card,Failed
DON02607,D0016,CAMP009,2022-01-18,2493.07,Check,Completed
DON02608,D0337,CAMP005,2021-03-09,2724.0,Credit Card,Completed
DON02609,D0151,CAMP013,2022-08-10,2039.73,Online,Refunded
DON02610,D0571,CAMP009,2020-07-31,3378.79,Online,Completed
DON02611,D0429,CAMP008,2021-03-18,3166.45,Online,Refunded
DON02612,D0879,CAMP023,2021-02-21,745.12,Online,Refunded
DON02613,D0383,CAMP009,2020-06-27,1651.08,Cash,Refunded
DON02614,D0298,CAMP004,2023-09-20,3408.88,Online,Refunded
DON02615,D0322,CAMP007,2024-01-05,2058.02,Online,Failed
DON02616,D0023,CAMP004,2023-09-03,1776.44,Check,Completed
DON02617,D0734,CAMP019,2022-10-20,4594.05,Credit Card,Refunded
DON02618,D0746,CAMP020,2022-01-03,4517.96,Cash,Refunded
DON02619,D0322,CAMP010,2024-05-27,4530.68,Check,Failed
DON02620,D0730,CAMP001,2024-06-08,4443.7,Cash,Failed
DON02621,D0861,CAMP005,2024-05-07,3411.76,Cash,Failed
DON02622,D0217,CAMP002,2023-02-13,2300.73,Cash,Refunded
DON02623,D0405,CAMP008,2020-10-12,4662.27,Credit Card,Completed
DON02624,D0622,CAMP013,2022-07-17,2488.08,Credit Card,Failed
DON02625,D0925,CAMP018,2021-01-31,804.43,Credit Card,Failed
DON02626,D0888,CAMP006,2022-07-24,2774.85,Check,Completed
DON02627,D0524,CAMP010,2021-11-18,3731.09,Online,Refunded
DON02628,D0230,CAMP019,2021-04-26,3639.66,Check,Refunded
DON02629,D0296,CAMP019,2024-03-05,1708.14,Credit Card,Completed
DON02630,D0414,CAMP018,2021-01-27,2213.36,Credit Card,Refunded
DON02631,D0341,CAMP015,2022-08-23,4584.21,Cash,Failed
DON02632,D0583,CAMP013,2023-12-09,1180.0,Cash,Completed
DON02633,D0570,CAMP024,2024-01-13,4124.07,Cash,Failed
DON02634,D0510,CAMP013,2022-02-03,2849.63,Credit Card,Completed
DON02635,D0096,CAMP004,2021-09-15,2403.34,Check,Completed
DON02636,D0665,CAMP004,2021-05-07,2876.76,Check,Refunded
DON02637,D0792,CAMP012,2021-08-14,54.55,Online,Completed
DON02638,D0510,CAMP007,2023-12-13,1477.78,Check,Completed
DON02639,D0878,CAMP003,2022-02-14,3696.79,Credit Card,Completed
DON02640,D0391,CAMP020,2025-04-21,2571.17,Online,Refunded
DON02641,D0867,CAMP020,2021-12-02,340.59,Check,Refunded
DON02642,D0612,CAMP001,2021-12-15,534.59,Check,Failed
DON02643,D0760,CAMP012,2022-05-25,2935.21,Credit Card,Completed
DON02644,D0968,CAMP019,2020-08-27,3801.49,Cash,Completed
DON02645,D0641,CAMP014,2020-12-28,2120.11,Online,Completed
DON02646,D0775,CAMP006,2023-10-11,425.44,Online,Refunded
DON02647,D0867,CAMP009,2020-12-08,394.82,Online,Refunded
DON02648,D0234,CAMP012,2023-11-17,80.74,Check,Refunded
DON02649,D0770,CAMP005,2022-02-09,3729.4,Cash,Completed
DON02650,D0007,CAMP010,2020-08-02,4815.06,Cash,Completed
DON02651,D0706,CAMP020,2023-07-12,4081.8,Cash,Failed
DON02652,D0307,CAMP024,2022-06-01,2249.31,Online,Refunded
DON02653,D0074,CAMP016,2022-02-03,2700.44,Credit Card,Completed
DON02654,D0474,CAMP022,2022-09-24,1253.55,Credit Card,Refunded
DON02655,D0733,CAMP021,2024-02-17,1864.15,Cash,Refunded
DON02656,D0681,CAMP016,2021-02-18,729.75,Credit Card,Refunded
DON02657,D0083,CAMP013,2021-07-07,2798.49,Cash,Completed
DON02658,D0495,CAMP004,2024-07-03,1747.53,Cash,Failed
DON02659,D0147,CAMP007,2022-08-26,3171.29,Credit Card,Completed
DON02660,D0553,CAMP001,2020-12-15,1373.46,Cash,Completed
DON02661,D0474,CAMP023,2020-08-01,1635.36,Online,Refunded
DON02662,D0924,CAMP011,2024-11-12,4887.41,Online,Completed
DON02663,D0900,CAMP020,2022-10-04,3088.29,Cash,Failed
DON02664,D0401,CAMP017,2022-12-01,1477.29,Online,Refunded
DON02665,D0964,CAMP008,2020-12-19,1790.57,Cash,Failed
DON02666,D0228,CAMP002,2021-04-08,3819.43,Cash,Refunded
DON02667,D0436,CAMP005,2020-08-16,3266.94,Check,Completed
DON02668,D0462,CAMP005,2021-02-14,4624.06,Check,Refunded
DON02669,D0957,CAMP018,2022-06-23,4702.61,Check,Refunded
DON02670,D0839,CAMP013,2023-11-01,3849.34,Credit Card,Refunded
DON02671,D0607,CAMP019,2021-02-01,3650.72,Cash,Completed
DON02672,D0873,CAMP004,2024-04-01,164.08,Credit Card,Completed
DON02673,D0502,CAMP010,2021-06-30,1008.58,Online,Completed
DON02674,D0902,CAMP008,2020-08-23,4685.66,Check,Completed
DON02675,D0994,CAMP007,2022-07-04,115.7,Credit Card,Refunded
DON02676,D0336,CAMP009,2024-07-24,4833.57,Cash,Completed
DON02677,D0268,CAMP012,2022-01-10,2634.51,Cash,Refunded
DON02678,D0696,CAMP001,2023-02-15,2337.31,Online,Refunded
DON02679,D0373,CAMP007,2022-11-22,3916.55,Cash,Refunded
DON02680,D0505,CAMP013,2021-06-14,3168.32,Online,Failed
DON02681,D0041,CAMP025,2024-07-15,946.29,Check,Failed
DON02682,D0822,CAMP012,2022-08-18,1342.18,Credit Card,Failed
DON02683,D0274,CAMP008,2022-06-01,4465.63,Check,Failed
DON02684,D0513,CAMP022,2022-03-03,2904.46,Check,Failed
DON02685,D0772,CAMP001,2022-12-13,2155.0,Credit Card,Refunded
DON02686,D0525,CAMP014,2023-11-15,1553.08,Online,Refunded
DON02687,D0491,CAMP025,2024-05-07,840.64,Online,Completed
DON02688,D0475,CAMP008,2021-07-05,692.08,Online,Failed
DON02689,D0694,CAMP025,2021-05-25,3678.86,Credit Card,Refunded
DON02690,D0801,CAMP011,2023-03-06,670.84,Check,Failed
DON02691,D0658,CAMP013,2024-12-06,2106.78,Cash,Refunded
DON02692,D0299,CAMP010,2023-09-27,494.27,Credit Card,Refunded
DON02693,D0497,CAMP004,2023-04-24,4764.94,Credit Card,Completed
DON02694,D0468,CAMP022,2023-07-20,4480.56,Cash,Failed
DON02695,D0893,CAMP018,2021-11-05,3163.21,Check,Refunded
DON02696,D0121,CAMP013,2021-08-25,4163.61,Credit Card,Failed
DON02697,D0287,CAMP015,2024-10-03,1396.76,Check,Failed
DON02698,D0217,CAMP018,2021-04-27,2698.83,Check,Completed
DON02699,D0844,CAMP023,2022-12-01,2710.06,Online,Refunded
DON02700,D0876,CAMP018,2024-01-03,3893.45,Credit Card,Completed
DON02701,D0104,CAMP013,2022-07-16,671.11,Online,Failed
DON02702,D0638,CAMP004,2023-03-12,715.3,Cash,Refunded
DON02703,D0460,CAMP002,2023-02-09,4048.57,Online,Failed
DON02704,D0828,CAMP022,2020-09-18,2309.24,Check,Completed
DON02705,D0694,CAMP019,2025-05-25,1469.14,Check,Failed
DON02706,D0593,CAMP018,2023-12-25,1632.38,Cash,Failed
DON02707,D0893,CAMP024,2025-02-20,2318.74,Online,Refunded
DON02708,D0217,CAMP025,2023-04-18,4512.7,Credit Card,Failed
DON02709,D0972,CAMP024,2021-09-17,380.14,Cash,Refunded
DON02710,D0428,CAMP001,2021-06-08,853.02,Check,Completed
DON02711,D0735,CAMP022,2024-08-24,529.58,Online,Completed
DON02712,D0593,CAMP014,2022-03-06,2680.65,Check,Refunded
DON02713,D0499,CAMP007,2025-03-09,2774.35,Check,Failed
DON02714,D0499,CAMP012,2020-06-08,3384.55,Check,Completed
DON02715,D0286,CAMP004,2020-10-03,2504.23,Check,Failed
DON02716,D0939,CAMP013,2021-03-11,264.77,Credit Card,Completed
DON02717,D0815,CAMP006,2021-09-18,4673.56,Online,Failed
DON02718,D0115,CAMP014,2022-08-11,863.39,Cash,Failed
DON02719,D0069,CAMP010,2023-05-22,117.37,Cash,Completed
DON02720,D0339,CAMP001,2024-02-07,4727.84,Online,Completed
DON02721,D0056,CAMP025,2021-12-20,1299.37,Cash,Completed
DON02722,D0190,CAMP008,2024-01-14,1007.25,Check,Refunded
DON02723,D0090,CAMP011,2020-07-30,3045.69,Check,Completed
DON02724,D0110,CAMP009,2023-04-23,2917.02,Check,Completed
DON02725,D0675,CAMP018,2023-01-27,843.71,Cash,Failed
DON02726,D0504,CAMP004,2022-01-05,461.26,Online,Refunded
DON02727,D0153,CAMP016,2020-12-13,3584.04,Cash,Refunded
DON02728,D0441,CAMP018,2020-08-25,1614.34,Check,Completed
DON02729,D0754,CAMP016,2021-08-07,2088.64,Credit Card,Failed
DON02730,D0383,CAMP017,2024-07-26,1667.67,Cash,Refunded
DON02731,D0243,CAMP017,2021-08-03,1647.08,Online,Completed
DON02732,D0829,CAMP022,2023-09-15,3424.66,Online,Completed
DON02733,D0495,CAMP018,2023-08-30,4537.89,Online,Refunded
DON02734,D0447,CAMP014,2024-09-21,60.95,Check,Completed
DON02735,D0393,CAMP002,2023-04-04,1948.16,Cash,Completed
DON02736,D0854,CAMP004,2022-01-31,2825.42,Cash,Completed
DON02737,D0308,CAMP017,2024-10-31,4565.95,Online,Refunded
DON02738,D0953,CAMP020,2023-08-23,2920.26,Check,Refunded
DON02739,D0037,CAMP007,2024-03-27,4993.77,Check,Failed
DON02740,D0083,CAMP006,2023-02-19,2277.83,Cash,Completed
DON02741,D0089,CAMP020,2024-08-21,1908.8,Online,Refunded
DON02742,D0728,CAMP006,2020-11-05,2390.26,Online,Failed
DON02743,D0676,CAMP021,2024-02-20,3843.22,Online,Completed
DON02744,D0863,CAMP005,2024-04-22,4489.67,Check,Failed
DON02745,D0377,CAMP023,2023-04-19,4989.53,Check,Completed
DON02746,D0806,CAMP012,2024-03-09,3332.37,Check,Refunded
DON02747,D0618,CAMP002,2023-03-16,543.39,Cash,Refunded
DON02748,D0469,CAMP001,2020-07-14,1019.21,Online,Refunded
DON02749,D0511,CAMP003,2021-01-14,661.07,Check,Completed
DON02750,D0749,CAMP006,2025-01-14,3850.04,Online,Refunded
DON02751,D0596,CAMP018,2022-05-06,4209.29,Check,Refunded
DON02752,D0894,CAMP021,2024-10-28,2345.24,Cash,Completed
DON02753,D0403,CAMP016,2023-11-01,1532.42,Credit Card,Completed
DON02754,D0228,CAMP006,2021-09-13,1084.16,Check,Completed
DON02755,D0253,CAMP023,2022-12-24,4478.86,Credit Card,Failed
DON02756,D0931,CAMP016,2023-04-26,2729.54,Check,Failed
DON02757,D0057,CAMP009,2024-02-19,268.6,Online,Failed
DON02758,D0763,CAMP001,2024-10-03,3479.93,Credit Card,Failed
DON02759,D0056,CAMP012,2021-03-17,879.25,Check,Refunded
DON02760,D0346,CAMP006,2024-08-27,3192.95,Cash,Failed
DON02761,D0201,CAMP001,2024-09-07,2289.31,Check,Completed
DON02762,D0074,CAMP021,2024-02-25,1380.78,Cash,Refunded
DON02763,D0346,CAMP023,2022-03-28,1525.09,Online,Completed
DON02764,D0216,CAMP016,2024-03-09,3175.89,Check,Completed
DON02765,D0651,CAMP004,2023-04-12,1228.31,Cash,Completed
DON02766,D0146,CAMP010,2025-04-05,4370.64,Online,Completed
DON02767,D0599,CAMP012,2024-06-19,3745.42,Check,Failed
DON02768,D0331,CAMP007,2021-10-12,3590.99,Cash,Refunded
DON02769,D0508,CAMP017,2022-11-05,64.67,Cash,Refunded
DON02770,D0405,CAMP008,2021-10-26,1550.04,Cash,Failed
DON02771,D0445,CAMP022,2023-04-30,2933.05,Credit Card,Refunded
DON02772,D0394,CAMP025,2021-11-14,735.12,Online,Failed
DON02773,D0066,CAMP013,2023-09-05,1695.76,Cash,Failed
DON02774,D0558,CAMP007,2023-09-18,4181.84,Online,Completed
DON02775,D0171,CAMP002,2021-04-05,3132.94,Check,Completed
DON02776,D0552,CAMP011,2022-06-24,2387.38,Online,Refunded
